Date;Open*;High;Low;Close**;Volume;Market Cap
16/09/2014;3,09;3,36;3,04;3,33;130826;14358700
17/09/2014;3,33;3,88;3,3;3,75;574556;15496100
18/09/2014;3,78;3,95;3,59;3,87;438932;17592300
19/09/2014;3,87;3,92;3,37;3,43;353146;18024200
20/09/2014;3,43;3,58;3,14;3,18;211501;15998300
21/09/2014;3,18;3,27;2,92;2,97;142460;14832500
22/09/2014;2,97;3,4;2,97;3,36;138652;13883800
23/09/2014;3,36;3,51;3,17;3,4;146543;15705000
24/09/2014;3,42;10,31;3,34;3,34;74906;15981900
25/09/2014;3,34;3,34;2,93;3;102167;15629100
26/09/2014;3;3,05;2,8;2,89;99224;14055000
27/09/2014;2,88;2,97;2,77;2,84;69607;13511200
28/09/2014;2,84;3,04;2,75;2,9;120161;13315400
29/09/2014;2,9;3,05;2,82;2,85;75316;13597700
30/09/2014;2,86;2,97;2,62;2,7;154649;13412300
01/10/2014;2,7;2,88;2,45;2,46;223263;12700400
02/10/2014;2,46;2,49;2,41;2,44;45955;11578000
03/10/2014;2,44;2,52;2,36;2,4;58977;11461000
04/10/2014;2,4;2,5;2,16;2,24;55246;11314000
05/10/2014;2,24;2,32;2,07;2,25;54743;10532900
06/10/2014;2,25;2,42;2,14;2,25;51204;10621800
07/10/2014;2,25;2,34;2,05;2,13;149260;10621100
08/10/2014;2,12;2,36;2,09;2,34;61348;10013700
09/10/2014;2,33;2,46;2,26;2,4;107387;11026600
10/10/2014;2,39;2,47;2,23;2,24;63434;11325100
11/10/2014;2,24;2,28;2,04;2,17;103367;10585800
12/10/2014;2,16;2,18;2,04;2,14;90788;10251400
13/10/2014;2,13;2,62;2,04;2,57;136242;10100600
14/10/2014;2,57;2,57;2,04;2,06;218533;12198800
15/10/2014;2,07;2,24;2;2,07;87647;9824590
16/10/2014;2,07;2,3;2,07;2,18;104953;9846070
17/10/2014;2,18;2,48;2,14;2,27;82247;10347500
18/10/2014;2,28;2,36;2,21;2,29;40729;10828300
19/10/2014;2,29;2,32;2,24;2,27;41570;10921900
20/10/2014;2,26;2,28;2,08;2,11;111213;10792100
21/10/2014;2,1;2,19;2,06;2,08;70427;10034800
22/10/2014;2,07;2,19;2,04;2,07;100270;9888470
23/10/2014;2,07;2,12;2,03;2,11;50299;9884060
24/10/2014;2,1;2,11;2;2,04;61719;10052600
25/10/2014;2,03;2,05;1,92;1,92;40232;9697730
26/10/2014;1,92;2,01;1,9;1,93;40296;9181280
27/10/2014;1,93;1,96;1,9;1,91;31037;9228950
28/10/2014;1,92;1,95;1,88;1,9;33227;9221770
29/10/2014;1,89;1,91;1,6;1,61;135790;9097940
30/10/2014;1,61;1,8;1,61;1,79;90240;7731250
31/10/2014;1,78;1,82;1,73;1,79;53915;8565990
01/11/2014;1,79;1,82;1,62;1,67;32686;8623210
02/11/2014;1,67;1,75;1,65;1,66;41301;8040050
03/11/2014;1,66;1,73;1,63;1,63;38374;7996890
04/11/2014;1,62;1,71;1,57;1,65;67425;7836300
05/11/2014;1,65;1,78;1,65;1,75;61099;7955980
06/11/2014;1,75;1,99;1,74;1,99;82374;8460600
07/11/2014;1,99;2,5;1,99;2,13;383517;9635590
08/11/2014;2,13;2,76;2,12;2,73;310275;10305200
09/11/2014;2,73;3,01;2,68;2,99;375396;13233100
10/11/2014;2,98;3;2,52;2,53;311577;14455600
11/11/2014;2,54;2,65;2,38;2,43;193795;12292600
12/11/2014;2,43;2,85;2,43;2,64;229563;11786600
13/11/2014;2,66;2,77;2,47;2,58;108337;12889400
14/11/2014;2,56;2,56;2,29;2,41;106611;12427100
15/11/2014;2,42;2,5;2,29;2,49;83032;11770700
16/11/2014;2,48;2,77;2,48;2,74;135202;12072000
17/11/2014;2,73;2,78;2,29;2,33;225043;13283300
18/11/2014;2,33;2,45;2,3;2,36;217493;11318600
19/11/2014;2,37;2,44;2,34;2,38;87226;11515900
20/11/2014;2,37;2,37;2,25;2,26;111780;11543700
21/11/2014;2,26;2,27;2,2;2,22;52991;11033900
22/11/2014;2,22;2,3;2,2;2,26;56526;10836200
23/11/2014;2,26;2,33;2,24;2,31;52642;11007000
24/11/2014;2,3;2,39;2,27;2,32;59481;11219600
25/11/2014;2,31;2,42;2,28;2,37;59745;11270300
26/11/2014;2,37;2,44;2,33;2,36;98080;11580000
27/11/2014;2,39;2,4;2,29;2,32;85433;11715200
28/11/2014;2,33;2,41;2,28;2,38;46759;11398800
29/11/2014;2,38;2,44;2,35;2,37;57108;11650000
30/11/2014;2,4;2,43;2,34;2,39;43116;11762700
01/12/2014;2,38;2,41;2,35;2,37;46362;11682300
02/12/2014;2,36;2,45;2,33;2,43;93651;11572600
03/12/2014;2,43;2,44;2,36;2,43;78398;11919100
04/12/2014;2,43;2,46;2,32;2,33;72131;11960500
05/12/2014;2,33;2,38;2,31;2,37;53824;11434000
06/12/2014;2,37;2,39;2,33;2,35;50201;11636200
07/12/2014;2,36;2,39;2,33;2,37;64326;11614600
08/12/2014;2,38;2,38;2,28;2,3;39250;11700300
09/12/2014;2,29;2,3;2,2;2,26;42493;11274800
10/12/2014;2,26;2,27;2,22;2,24;39110;11141100
11/12/2014;2,23;2,33;2,2;2,29;34058;11019200
12/12/2014;2,26;2,28;2,25;2,27;31940;11154900
13/12/2014;2,27;2,27;2,22;2,24;26290;11197200
14/12/2014;2,23;2,26;2,21;2,24;29243;11008700
15/12/2014;2,24;2,24;2,11;2,13;80270;11055400
16/12/2014;2,13;2,13;1,97;1,98;71365;10533600
17/12/2014;1,98;2,01;1,85;1,94;90504;9799650
18/12/2014;1,94;1,94;1,77;1,81;80842;9596030
19/12/2014;1,82;1,91;1,78;1,89;47170;9006200
20/12/2014;1,88;2,01;1,87;1,98;43232;9327450
21/12/2014;1,98;5,78;1,9;1,91;77552;9816190
22/12/2014;1,91;2,01;1,86;1,91;98570;9465580
23/12/2014;1,9;1,95;1,87;1,92;41369;9456910
24/12/2014;1,92;1,99;1,76;1,93;121397;9532850
25/12/2014;1,92;1,93;1,78;1,8;67416;9570580
26/12/2014;1,82;2,07;1,78;2,03;81565;9051380
27/12/2014;2,03;2,03;1,9;1,95;44232;10096700
28/12/2014;1,95;1,98;1,92;1,95;32002;9697080
29/12/2014;1,95;1,98;1,91;1,91;51742;9731420
30/12/2014;1,92;1,95;1,89;1,89;42981;9570430
31/12/2014;1,89;1,98;1,88;1,97;52644;9455910
01/01/2015;1,97;1,97;1,93;1,94;14957;9860760
02/01/2015;1,94;1,95;1,9;1,94;33549;9710140
03/01/2015;1,94;1,97;1,72;1,72;62136;9706160
04/01/2015;1,72;1,74;1,56;1,63;60683;8596550
05/01/2015;1,63;1,69;1,61;1,67;43764;8171360
06/01/2015;1,67;1,72;1,63;1,72;31130;8386380
07/01/2015;1,72;1,75;1,69;1,72;28206;8606930
08/01/2015;1,71;1,74;1,68;1,72;38890;8594610
09/01/2015;1,72;1,74;1,69;1,71;45656;8616520
10/01/2015;1,73;1,73;1,62;1,66;65124;8665460
11/01/2015;1,66;1,69;1,62;1,64;43774;8331940
12/01/2015;1,64;1,67;1,62;1,66;46532;8232030
13/01/2015;1,66;1,67;1,33;1,35;77956;8343790
14/01/2015;1,34;1,35;1,05;1,08;41255;6754020
15/01/2015;1,08;1,35;1,08;1,29;31672;5421460
16/01/2015;1,29;1,38;1,23;1,28;67351;6493510
17/01/2015;1,27;1,29;1,18;1,22;29037;6428910
18/01/2015;1,22;1,35;1,19;1,31;43795;6179800
19/01/2015;1,31;1,37;1,31;1,37;53757;6640150
20/01/2015;1,36;1,43;1,32;1,43;68855;6855510
21/01/2015;1,43;1,62;1,42;1,6;108223;7212260
22/01/2015;1,6;1,71;1,55;1,63;73737;8084380
23/01/2015;1,63;1,64;1,56;1,59;70270;8246490
24/01/2015;1,6;1,74;1,58;1,74;51767;8120840
25/01/2015;1,74;1,82;1,72;1,81;60453;8801230
26/01/2015;1,81;2,09;1,79;1,88;110222;9158080
27/01/2015;1,87;1,89;1,68;1,82;73397;9507040
28/01/2015;1,82;1,82;1,6;1,65;67481;9238150
29/01/2015;1,64;1,68;1,58;1,64;67225;8338510
30/01/2015;1,64;1,7;1,61;1,64;53994;8332160
31/01/2015;1,64;1,68;1,6;1,61;33035;8341480
01/02/2015;1,61;1,93;1,56;1,88;296157;8174880
02/02/2015;1,88;1,96;1,78;1,93;154511;9552660
03/02/2015;1,93;1,96;1,75;1,79;62006;9820270
04/02/2015;1,78;1,86;1,77;1,83;58636;9079530
05/02/2015;1,83;1,89;1,73;1,77;49522;9349800
06/02/2015;1,77;1,87;1,74;1,79;40361;9042210
07/02/2015;1,8;1,87;1,8;1,86;30169;9163350
08/02/2015;1,86;1,86;1,8;1,84;44831;9481190
09/02/2015;1,84;2,27;1,83;2,17;270445;9392880
10/02/2015;2,16;2,49;2,06;2,49;238651;11049300
11/02/2015;2,48;3,43;2,46;3,23;774898;12679100
12/02/2015;3,2;3,4;2,67;2,81;549894;16383400
13/02/2015;2,82;3,29;2,78;2,92;228439;14443300
14/02/2015;2,92;3,14;2,75;2,88;208369;14945200
15/02/2015;2,89;2,89;2,56;2,76;212369;14819700
16/02/2015;2,77;2,9;2,69;2,75;76067;14226400
17/02/2015;2,76;2,79;2,63;2,63;103557;14143700
18/02/2015;2,64;2,85;2,51;2,84;98988;13550000
19/02/2015;2,8;2,86;2,68;2,83;84624;14398200
20/02/2015;2,83;2,83;2,66;2,74;61415;14519800
21/02/2015;2,74;2,82;2,64;2,78;110159;14076800
22/02/2015;2,78;2,86;2,47;2,53;75804;14299700
23/02/2015;2,55;2,56;2,44;2,52;80898;13148500
24/02/2015;2,53;2,98;2,46;2,94;170477;13013100
25/02/2015;2,94;2,96;2,65;2,77;134546;15133300
26/02/2015;2,77;2,8;2,67;2,73;74935;14294000
27/02/2015;2,73;3,12;2,73;3,04;118275;14100600
28/02/2015;3,03;3,24;2,95;3,24;110988;15644700
01/03/2015;3,24;3,4;3,15;3,33;89917;16746200
02/03/2015;3,33;3,68;3,27;3,62;154771;17189200
03/03/2015;3,63;3,7;3,35;3,47;254781;18783500
04/03/2015;3,45;3,77;3,4;3,5;193537;17845300
05/03/2015;3,5;3,52;3,27;3,41;146630;18128000
06/03/2015;3,41;3,47;3,29;3,33;73672;17673800
07/03/2015;3,34;3,69;3,32;3,43;45834;17279300
08/03/2015;3,43;3,45;3,35;3,39;32276;17790600
09/03/2015;3,39;3,65;3,37;3,54;62809;17573400
10/03/2015;3,54;3,54;2,92;3,03;399669;18354800
11/03/2015;3,05;3,3;3,05;3,13;169890;15804600
12/03/2015;3,13;3,22;3,06;3,07;108024;16240900
13/03/2015;3,08;3,09;2,86;2,91;240126;15981700
14/03/2015;2,9;3,12;2,84;2,93;140162;15051800
15/03/2015;2,92;3,14;2,91;3,12;57656;15203700
16/03/2015;3,13;3,34;2,97;3,3;209706;16265900
17/03/2015;3,31;3,36;3,18;3,27;82356;17203000
18/03/2015;3,27;3,4;3,06;3,09;149599;17046400
19/03/2015;3,11;3,5;3,06;3,37;162473;16210100
20/03/2015;3,35;3,83;3,34;3,7;290947;17437500
21/03/2015;3,69;7,11;3,66;4,63;819105;19240700
22/03/2015;4,64;4,83;4,32;4,61;342711;24218700
23/03/2015;4,61;5,07;4,49;4,98;354223;24081000
24/03/2015;4,98;5,25;4,73;5,07;540346;26014200
25/03/2015;5,08;6,07;5,04;5,28;902236;26565000
26/03/2015;5,28;5,56;4,77;4,99;480884;27621600
27/03/2015;4,99;5,1;4,66;4,76;218735;26088700
28/03/2015;4,75;5,05;4,71;5,04;206446;24851500
29/03/2015;5,03;5,04;4,54;4,6;216958;26317500
30/03/2015;4,6;4,61;4,03;4,34;447970;24108800
31/03/2015;4,34;4,35;3,96;4,02;163313;22752100
01/04/2015;4,02;4,02;3,7;3,83;242957;21088600
02/04/2015;3,82;4,6;3,82;4,54;271324;20066500
03/04/2015;4,52;4,56;4,28;4,36;138373;23736400
04/04/2015;4,36;4,37;3,95;4,13;185199;22879800
05/04/2015;4,12;4,21;3,95;4,17;136532;21661800
06/04/2015;4,17;4,23;4,03;4,09;115405;21906600
07/04/2015;4,09;4,12;3,72;3,78;205259;21522900
08/04/2015;3,77;3,86;3,55;3,68;144498;19854100
09/04/2015;3,68;3,87;3,38;3,42;172424;19400600
10/04/2015;3,42;3,45;3,09;3,23;185593;18016800
11/04/2015;3,24;3,43;3,24;3,33;87373;17055300
12/04/2015;3,34;3,41;3,26;3,3;46830;17591400
13/04/2015;3,31;3,32;3,15;3,21;93897;17454100
14/04/2015;3,19;3,21;3,06;3,1;68149;16840800
15/04/2015;3,1;3,12;2,98;3,02;82324;16367500
16/04/2015;3,02;3,1;2,98;3,01;83054;15979400
17/04/2015;3,01;3,03;2,78;2,83;118954;15927600
18/04/2015;2,83;2,93;2,8;2,93;45925;14999500
19/04/2015;2,93;2,93;2,78;2,8;57969;15488700
20/04/2015;2,8;2,83;2,65;2,65;112126;14803700
21/04/2015;2,65;2,91;2,62;2,89;80103;14033800
22/04/2015;2,89;3,35;2,87;3,25;191228;15328200
23/04/2015;3,25;3,74;3,1;3,63;275604;17232600
24/04/2015;3,63;3,63;3,06;3,18;184435;19273000
25/04/2015;3,19;3,29;3,07;3,1;56721;16941600
26/04/2015;3,1;3,1;2,93;3,05;95532;16447900
27/04/2015;3,05;3,16;2,92;2,99;88755;16204900
28/04/2015;2,99;3,06;2,91;3,04;68693;15929400
29/04/2015;3,02;3,05;2,89;2,97;30506;16075700
30/04/2015;2,97;3,02;2,89;2,97;84241;15814200
01/05/2015;2,97;3,01;2,69;2,74;149552;15845500
02/05/2015;2,74;2,85;2,73;2,75;46992;14605900
03/05/2015;2,75;2,83;2,69;2,7;63544;14652000
04/05/2015;2,71;3,02;2,66;2,88;104785;14479000
05/05/2015;2,88;2,9;2,78;2,85;26546;15365200
06/05/2015;2,85;2,98;2,81;2,82;48370;15229100
07/05/2015;2,82;2,85;2,74;2,81;60248;15056800
08/05/2015;2,81;2,84;2,73;2,76;51411;15037500
09/05/2015;2,77;2,79;2,71;2,76;35280;14836700
10/05/2015;2,76;2,76;2,66;2,68;57877;14758300
11/05/2015;2,68;2,81;2,64;2,76;73027;14364200
12/05/2015;2,77;2,78;2,7;2,71;44614;14839400
13/05/2015;2,72;2,77;2,67;2,69;36403;14577900
14/05/2015;2,69;2,87;2,66;2,84;81538;14440000
